heures_etude,absences,notes_precedentes,heures_sommeil,participation,reseaux_sociaux,motivation,soutien_famille,activite_extra,stress,note_finale,reussite,risque_abandon,niveau
3.79872262016239,1,15.168303755009967,4.76462871505143,8.0,6.515137453544766,8.0,4.0,4.0,9.0,20.0,1,0,Très Bien
4.416612500413446,4,14.364874969908012,7.219621437763905,5.0,2.4344203915497324,2.0,7.0,4.0,8.0,20.0,1,0,Très Bien
3.796586775541206,4,14.7422314926721,8.742254572722963,7.0,2.9921570418371353,9.0,1.0,0.0,2.0,19.543799079834823,1,0,Très Bien
8.704556369017876,1,9.038861463191054,6.722684865632101,7.0,1.754053885206969,10.0,9.0,5.0,2.0,20.0,1,0,Très Bien
4.973005550524132,4,16.84761747036694,4.74137829915375,8.0,4.075668797442102,1.0,2.0,1.0,5.0,20.0,1,0,Très Bien
2.8845781420881993,3,9.105320099440847,8.259916809613042,6.0,5.535353304268966,8.0,9.0,2.0,10.0,19.36854909774903,1,0,Très Bien
6.645089824206378,1,12.638473196009906,9.528552631052458,8.0,0.7632518771265633,5.0,4.0,5.0,2.0,20.0,1,0,Très Bien
2.5583127000579555,2,11.96894313027679,6.030636513780108,8.0,2.583943620829063,2.0,10.0,2.0,1.0,18.028511898978973,1,0,Très Bien
5.4177271900095105,1,11.47837853905624,6.2821685999234225,10.0,4.674920503766884,8.0,8.0,5.0,2.0,20.0,1,0,Très Bien
1.0806597522404489,2,16.015776414886822,7.773490945125092,0.0,1.4110240288522307,5.0,9.0,3.0,5.0,14.41158875254049,1,0,Très Bien
2.343627902203139,2,9.884668439502118,9.432810621677577,5.0,3.861573383223017,10.0,10.0,5.0,10.0,18.300760675205076,1,0,Très Bien
5.393722471738247,3,7.951184232864216,6.2202487814121605,7.0,1.0478389863849582,10.0,4.0,4.0,7.0,20.0,1,0,Très Bien
6.476933159990821,4,12.059986458619258,5.001325328502693,9.0,3.6118962261389873,3.0,8.0,1.0,5.0,20.0,1,0,Très Bien
5.342736562379941,4,10.80051979714042,7.94712790940861,8.0,3.1167263311249243,7.0,3.0,3.0,1.0,20.0,1,0,Très Bien
4.768703435223519,0,20.0,8.198602109713448,3.0,7.976374486197953,4.0,9.0,5.0,7.0,20.0,1,0,Très Bien
4.3977926088214225,3,14.029522429319925,7.00919717565284,1.0,4.116702259505637,10.0,4.0,1.0,6.0,20.0,1,0,Très Bien
2.0429560192651453,0,10.771978274344127,6.162800110513824,10.0,0.0,6.0,8.0,4.0,7.0,20.0,1,0,Très Bien
3.5603115832105825,3,8.831665292438739,8.49156809648807,8.0,2.887880697376868,10.0,3.0,2.0,2.0,19.227894971652475,1,0,Très Bien
4.078722458080425,1,6.359134768293646,7.792054006821946,8.0,4.236444116528376,8.0,4.0,0.0,5.0,19.421588966337893,1,0,Très Bien
7.114244452437831,4,8.924342742787701,5.84734672464476,7.0,2.380263589142436,1.0,4.0,1.0,8.0,20.0,1,0,Très Bien
5.687236579136923,5,12.344825315277395,7.073642096958507,2.0,2.315144130133892,2.0,3.0,2.0,7.0,20.0,1,0,Très Bien
1.473919689274532,1,16.281985954784307,4.97243870196303,4.0,2.3883830815481097,8.0,3.0,1.0,6.0,17.11905067558464,1,0,Très Bien
5.64816793878959,3,15.365067427163757,8.02883568465688,1.0,3.8207390297487365,7.0,10.0,1.0,6.0,20.0,1,0,Très Bien
4.229835439167367,3,12.687284494939139,6.6066496459257165,2.0,1.117095035595439,10.0,4.0,1.0,1.0,20.0,1,0,Très Bien
3.6461559993880828,3,11.030497002892545,6.346433751422895,0.0,2.157711510252475,9.0,5.0,4.0,1.0,18.55272387793721,1,0,Très Bien
6.2233525776817356,2,12.806437069236463,6.950688272271349,3.0,4.549470221671043,2.0,6.0,3.0,7.0,20.0,1,0,Très Bien
7.061999044991902,3,10.444086007546272,7.060461548995372,4.0,2.2694107204036458,8.0,5.0,1.0,3.0,20.0,1,0,Très Bien
6.862560238232398,3,17.155091987291627,8.34239509234834,1.0,2.179641062860571,6.0,0.0,4.0,6.0,20.0,1,0,Très Bien
3.3215649535547227,4,11.43242945617476,7.886635796987832,2.0,0.935465063246895,1.0,1.0,0.0,5.0,16.09204496054797,1,0,Très Bien
4.381575248297571,3,11.74098642525982,6.765386081810796,5.0,3.968870883061557,4.0,6.0,3.0,3.0,20.0,1,0,Très Bien
5.662526862807128,1,5.352532724937996,8.145502224578493,5.0,3.6381591108974614,2.0,2.0,4.0,6.0,19.624786397375807,1,0,Très Bien
6.951090254244718,2,11.413695460431708,7.601105880537419,6.0,4.458546630850957,7.0,9.0,0.0,3.0,20.0,1,0,Très Bien
4.04165152430942,4,14.509452413894824,6.360100545570944,8.0,2.8306000152571316,9.0,10.0,3.0,8.0,20.0,1,0,Très Bien
4.628682046672366,1,8.796832268884364,6.812922762645271,3.0,3.473673155519389,6.0,1.0,4.0,7.0,20.0,1,0,Très Bien
2.7873300519879436,4,9.747838996521562,6.777665666735319,4.0,3.4610542453755233,4.0,5.0,0.0,9.0,15.200935420255716,1,0,Très Bien
2.6075867518386584,2,14.378133053200994,7.757892014761302,10.0,0.8625178323275611,5.0,10.0,4.0,5.0,20.0,1,0,Très Bien
6.625051644788396,1,7.57002832944584,6.4494660779175375,1.0,6.530167828827122,1.0,3.0,0.0,1.0,18.953726821033634,1,0,Très Bien
7.712480057141645,5,15.173403022625756,6.41438622036755,5.0,4.467087705568187,4.0,10.0,1.0,10.0,20.0,1,0,Très Bien
4.855979756839332,6,10.403568329480693,9.953135964150938,3.0,3.1184998091284797,10.0,4.0,1.0,8.0,20.0,1,0,Très Bien
7.007065795784048,1,10.834295338526392,8.409603222620657,4.0,2.6636766740922235,3.0,5.0,3.0,2.0,20.0,1,0,Très Bien
5.723272050095268,7,8.628364784623217,5.859099003362291,6.0,4.98593144832992,9.0,2.0,0.0,6.0,16.953276766093126,1,0,Très Bien
3.7097604907897512,4,13.13413878128365,7.856411490913297,5.0,3.1438855736989377,6.0,0.0,1.0,1.0,20.0,1,0,Très Bien
5.722791211016828,3,19.37961595508814,7.177525098482766,7.0,4.370433587763106,4.0,2.0,3.0,6.0,20.0,1,0,Très Bien
8.076073132931938,3,14.344491718381896,7.58732676289014,5.0,2.1329663880865746,3.0,2.0,2.0,4.0,20.0,1,0,Très Bien
4.928347921780097,0,9.407144214178393,7.206011986847657,9.0,1.6868260523276923,4.0,5.0,1.0,5.0,20.0,1,0,Très Bien
8.129287311628012,3,15.406861756474427,8.784463968227854,7.0,2.7573956284160563,8.0,3.0,1.0,10.0,20.0,1,0,Très Bien
0.0,3,11.049961362197251,7.518430516977169,3.0,3.0158662962333733,5.0,6.0,5.0,7.0,13.544876171051726,1,0,Bien
6.643805008750448,1,16.123454944282678,6.906866952678569,6.0,3.6352824596201927,1.0,10.0,4.0,6.0,20.0,1,0,Très Bien
5.174094136476342,0,14.420029206493089,8.563285865474526,2.0,5.200348603927196,5.0,1.0,2.0,1.0,20.0,1,0,Très Bien
4.401985299068265,2,3.170575303584801,7.349927561631808,0.0,4.6680477781349055,8.0,3.0,0.0,9.0,12.966073386457019,1,0,Bien
5.183521553071005,4,8.987761101134918,7.182217868993587,8.0,4.977010145193141,4.0,7.0,3.0,6.0,19.944704100728913,1,0,Très Bien
1.0248621707982144,6,14.83315566850617,7.471033903729172,8.0,1.901085850082806,2.0,10.0,2.0,6.0,16.534516467615365,1,1,Très Bien
4.560656224324976,3,12.454971816435053,6.85958646495045,5.0,2.557605734746793,3.0,5.0,0.0,9.0,19.542757160201425,1,0,Très Bien
5.7142251430234925,3,8.928732156876448,7.013840489493203,1.0,4.451993357502635,9.0,9.0,1.0,10.0,17.832461578448545,1,0,Très Bien
7.955788089483033,2,10.099231453518563,6.119958116857191,7.0,4.822421203999558,7.0,2.0,5.0,5.0,20.0,1,0,Très Bien
3.9634595634527052,1,6.281290139731858,5.873249170564182,9.0,4.1127780398498786,3.0,9.0,3.0,6.0,18.66260015238335,1,0,Très Bien
3.3830127942136246,0,11.734880137420811,5.502144420276341,5.0,2.155926969642491,5.0,1.0,3.0,6.0,19.493773035247642,1,0,Très Bien
3.996485912830927,2,18.632069178047292,4.912025069804386,6.0,1.4375731498087532,3.0,2.0,2.0,7.0,20.0,1,0,Très Bien
6.830804235404148,6,14.414800172196976,5.680423957923165,0.0,3.3494664672854406,10.0,0.0,4.0,9.0,18.85975691540623,1,0,Très Bien
5.657502219319369,6,18.57125100356527,6.738599448299611,2.0,1.662412799583361,4.0,0.0,0.0,5.0,20.0,1,0,Très Bien
3.9404795924659224,3,14.64719126936994,7.1546763736684555,0.0,3.69096165292348,8.0,1.0,5.0,5.0,18.82022111751656,1,0,Très Bien
6.026534866226712,3,15.082438030058075,6.593055155278539,9.0,4.876027860117777,3.0,2.0,5.0,4.0,20.0,1,0,Très Bien
5.194155098696081,2,17.922236063235072,3.466444764808963,0.0,3.2836333855664903,3.0,8.0,2.0,10.0,20.0,1,0,Très Bien
6.937289981065779,5,13.131789778026679,9.361879536643514,10.0,1.041256160742517,8.0,7.0,4.0,4.0,20.0,1,0,Très Bien
3.5958938122452953,3,11.438318035479359,8.629720184335573,0.0,2.2360562408991296,10.0,10.0,4.0,8.0,20.0,1,0,Très Bien
4.3446757068044635,2,15.097972549866036,7.668639776825693,3.0,4.297024904244767,10.0,10.0,4.0,2.0,20.0,1,0,Très Bien
4.215783693735685,2,16.361520711365657,9.861236008829902,6.0,3.7108821367751803,7.0,8.0,3.0,10.0,20.0,1,0,Très Bien
2.072970103735763,2,10.560106071863373,5.533953823774434,6.0,3.830838600379348,7.0,6.0,0.0,8.0,14.486171324376562,1,0,Très Bien
5.592240554129152,3,9.835292752979912,9.831437680939008,4.0,5.653444287938616,10.0,6.0,0.0,2.0,19.89696866927871,1,0,Très Bien
5.522110544359778,1,12.416568097292641,5.552178884874178,5.0,3.523603797639101,2.0,4.0,2.0,1.0,20.0,1,0,Très Bien
5.010226913284922,6,14.494496600794985,7.358106887937035,1.0,3.4762856433738842,7.0,6.0,1.0,10.0,20.0,1,0,Très Bien
4.530825733249706,4,14.394273145984684,5.0892440122986935,4.0,4.28501309720188,10.0,3.0,2.0,9.0,20.0,1,0,Très Bien
2.1692585158991715,6,7.727497199437202,7.02204114331655,6.0,1.2402571439897614,10.0,4.0,0.0,8.0,14.957310148161945,1,0,Très Bien
4.158709354469282,2,17.734818201189967,7.579249746997583,8.0,2.332334639125885,3.0,0.0,3.0,6.0,20.0,1,0,Très Bien
4.314570966946461,5,10.07650521180945,6.767964503298168,5.0,1.8922707912285084,7.0,10.0,2.0,4.0,20.0,1,0,Très Bien
3.395445461556762,2,11.204805009334262,8.070816166135206,9.0,3.9823710669753662,4.0,3.0,1.0,2.0,18.957330834849508,1,0,Très Bien
4.677428576667982,3,9.29203692003654,7.148521674230886,3.0,1.6213465057354457,8.0,2.0,5.0,8.0,20.0,1,0,Très Bien
5.8081017136290765,6,20.0,6.216377907433737,2.0,3.845171863185117,8.0,1.0,2.0,3.0,20.0,1,0,Très Bien
8.77237180242106,6,12.726212010863902,6.149780023296492,8.0,2.6748454784163442,6.0,1.0,4.0,10.0,20.0,1,0,Très Bien
5.349155625663678,5,9.447074757955306,8.216370658923545,6.0,2.465766134320165,3.0,7.0,1.0,4.0,20.0,1,0,Très Bien
5.515100781445529,4,14.591770649887337,6.019386955289549,10.0,4.367740805592775,6.0,0.0,4.0,5.0,20.0,1,0,Très Bien
4.851108168467666,3,14.3074073379301,8.373104455727406,5.0,1.001752526707192,6.0,7.0,3.0,4.0,20.0,1,0,Très Bien
1.162457569401917,1,11.436818929260347,8.834067689247895,6.0,2.266974230477681,3.0,8.0,0.0,8.0,17.557761004700122,1,1,Très Bien
4.946972249101567,4,14.521820138350149,4.4969292064808055,7.0,7.394280336972106,4.0,5.0,2.0,9.0,20.0,1,1,Très Bien
5.120460419882053,3,9.524124117507407,8.699389580951552,4.0,5.775627771231788,2.0,0.0,2.0,1.0,18.535651059694118,1,0,Très Bien
9.926484224970572,4,10.521245175152243,10.090634047667049,2.0,0.278377570426076,1.0,9.0,4.0,2.0,20.0,1,0,Très Bien
4.615278070437755,2,5.969350036301812,7.3780056418028925,2.0,2.2386649085694597,2.0,6.0,4.0,4.0,16.680288246606224,1,0,Très Bien
5.603094684667225,2,8.028146747341312,7.898626277942234,1.0,3.09422301053345,7.0,4.0,0.0,1.0,20.0,1,0,Très Bien
4.9305764605895135,4,17.422892417012058,8.555507986553739,7.0,0.8831896263243171,10.0,8.0,2.0,6.0,20.0,1,0,Très Bien
2.662643924760936,4,16.924285883166945,6.586776527231467,0.0,6.027046540236347,5.0,6.0,0.0,5.0,17.709963280584297,1,0,Très Bien
7.285645629030041,1,12.197365945946888,7.273420335306804,7.0,3.044371834041516,9.0,4.0,4.0,7.0,20.0,1,0,Très Bien
6.503866065373549,2,16.988794341569513,5.0287007055653365,2.0,2.7211175308214552,3.0,1.0,5.0,6.0,20.0,1,0,Très Bien
6.582063894086094,4,11.519776540175085,7.2079525427956765,8.0,3.5715978595535276,2.0,3.0,4.0,3.0,20.0,1,0,Très Bien
3.181225090410522,2,11.269769092296276,7.747167993466812,10.0,3.5476954684859408,4.0,1.0,1.0,5.0,15.09553845654303,1,0,Très Bien
7.805588621872198,3,12.169531945396669,7.7742445343897035,1.0,1.718468239406157,2.0,8.0,4.0,3.0,20.0,1,0,Très Bien
2.1962978744154382,5,11.625235214029304,8.59813708539637,9.0,4.972927117633183,7.0,1.0,4.0,9.0,16.576422491456423,1,0,Très Bien
6.173714187600541,2,11.354411029319458,5.837796732796706,8.0,3.2430539087649017,10.0,1.0,5.0,2.0,20.0,1,0,Très Bien
9.380911251619956,2,15.430194321448658,6.201089864989755,5.0,4.963119838449212,6.0,1.0,0.0,6.0,20.0,1,0,Très Bien
3.0189273497386235,2,12.450406961868609,9.843261018987032,0.0,2.1365424476966144,8.0,0.0,1.0,9.0,18.292993788608463,1,0,Très Bien
3.867404540794456,2,14.137445293301413,6.774507439354435,4.0,0.3061054525439326,5.0,8.0,1.0,10.0,20.0,1,0,Très Bien
5.199302730175282,4,15.094141575831992,7.300050680968492,9.0,5.155936364792794,2.0,7.0,2.0,7.0,20.0,1,0,Très Bien
3.9930486917676014,2,13.1645573869642,6.8994849374121685,8.0,4.110594699972934,4.0,1.0,5.0,5.0,20.0,1,0,Très Bien
1.8986731378677346,2,9.089186022275284,5.767478760542467,5.0,4.752324202555949,1.0,1.0,3.0,2.0,12.705371955908943,1,0,Bien
5.137125949612055,3,7.941402333107884,9.435293816337708,6.0,4.844598165771819,2.0,4.0,2.0,2.0,18.618039460612593,1,0,Très Bien
2.8753925725477902,2,12.446341904421915,6.208447882119091,3.0,3.028927216603325,4.0,3.0,2.0,4.0,16.205018056269225,1,0,Très Bien
5.9471848612703635,2,11.486231085525196,5.309071714439606,0.0,2.4496022213377913,6.0,1.0,2.0,10.0,17.643870039140225,1,0,Très Bien
3.1611515315323935,2,12.262174286760365,6.323889584045872,4.0,2.86248297252362,4.0,7.0,1.0,2.0,17.293598401388728,1,0,Très Bien
8.09986881003508,5,11.95183788225424,3.9974409974117,1.0,3.8271398561005356,4.0,7.0,0.0,8.0,20.0,1,0,Très Bien
3.4334934153275256,4,19.7507209804997,6.023068802525227,7.0,3.415557682244309,10.0,3.0,4.0,10.0,20.0,1,0,Très Bien
4.355876967588649,4,8.009321233075987,5.54780710322151,3.0,0.25622858837279905,10.0,3.0,1.0,7.0,18.047737603763057,1,0,Très Bien
6.62703443473934,4,6.030161190536626,7.9261429463909865,0.0,2.8222506997400245,2.0,8.0,4.0,7.0,19.161111361857216,1,0,Très Bien
2.5382713671320896,4,12.997130500558828,5.989878640660192,9.0,5.1208453998497685,9.0,3.0,4.0,3.0,20.0,1,0,Très Bien
5.4549198692082586,4,10.870732336235413,8.331705903368272,6.0,2.9980312865431427,10.0,9.0,3.0,7.0,20.0,1,0,Très Bien
7.614285508564857,0,12.948203609189854,9.097725989603981,10.0,6.336810889814052,8.0,10.0,2.0,8.0,20.0,1,0,Très Bien
1.785033530877545,1,13.751649066852004,8.171763004431398,1.0,1.5584435269056824,8.0,8.0,3.0,5.0,17.68741620439131,1,0,Très Bien
5.369267717064608,4,15.852314085536692,6.676917566709885,2.0,3.5227970543439158,5.0,2.0,2.0,1.0,20.0,1,0,Très Bien
5.519765588496847,1,7.478322538848185,7.211671745058389,8.0,1.5219880311539535,3.0,1.0,1.0,1.0,20.0,1,0,Très Bien
6.563645743554621,4,10.32984630642851,4.7125225897839105,8.0,1.7166366682319485,6.0,10.0,4.0,4.0,20.0,1,0,Très Bien
2.526098578243836,1,13.286283776642291,6.79933094121814,1.0,1.7305844116864837,9.0,7.0,3.0,2.0,20.0,1,0,Très Bien
2.3590867738314474,2,14.31139078706168,5.709342297899751,2.0,6.314519962143077,8.0,2.0,5.0,7.0,17.16195955561191,1,0,Très Bien
6.0438831312337955,2,18.580348650865158,8.041489571723949,10.0,2.6217838644112623,7.0,1.0,1.0,3.0,20.0,1,0,Très Bien
5.5939693464663724,1,14.867111913341601,10.85912858386671,8.0,1.9460424479106329,8.0,10.0,1.0,4.0,20.0,1,0,Très Bien
5.5009857006917535,4,11.829634212341169,7.749732453960714,0.0,2.995937811337262,4.0,7.0,5.0,9.0,20.0,1,0,Très Bien
5.692896418993952,7,9.328692741172015,4.0132897765680005,1.0,2.6663784182130184,6.0,7.0,2.0,2.0,15.447652211213887,1,0,Très Bien
3.6399505568430186,3,10.307130441842942,6.45815471062844,10.0,4.217176999021312,5.0,4.0,4.0,8.0,17.93764000853247,1,0,Très Bien
5.464507394322007,4,10.22189153112868,7.183736388061682,1.0,0.0,2.0,8.0,2.0,1.0,20.0,1,0,Très Bien
5.586144946597362,5,13.965700885541281,7.131036137890396,9.0,1.5680788263504748,8.0,10.0,2.0,3.0,20.0,1,0,Très Bien
3.571297163947264,3,12.770992336757491,5.90378031158687,2.0,4.269758240960911,3.0,5.0,1.0,4.0,16.007610518096204,1,0,Très Bien
8.731549022289514,2,8.029051287473463,7.367937613955403,9.0,2.2670570900528046,5.0,4.0,2.0,6.0,20.0,1,0,Très Bien
5.947665841823575,3,10.692295592728701,5.136248744620919,2.0,1.867573164930348,8.0,2.0,0.0,1.0,20.0,1,0,Très Bien
2.617393005594703,2,14.632642660354263,5.582636915972399,9.0,1.800447896539501,9.0,6.0,5.0,8.0,20.0,1,0,Très Bien
6.313107217267659,2,13.054987064922177,7.968696462405568,1.0,4.085467235111917,9.0,8.0,5.0,2.0,20.0,1,0,Très Bien
3.050636659545357,4,13.705933848038311,5.476505153680261,7.0,4.019947744631065,5.0,3.0,4.0,5.0,19.550341971781627,1,0,Très Bien
6.574169207484904,1,13.148765130171789,7.807317408238386,7.0,4.4364301430905,2.0,10.0,5.0,6.0,20.0,1,0,Très Bien
7.317191158014808,5,16.87929220382658,4.945804338015913,7.0,1.2559530383837374,7.0,6.0,2.0,8.0,20.0,1,0,Très Bien
3.358635363296579,2,12.70812919147311,9.647238825687605,1.0,1.1672673621894938,7.0,2.0,2.0,3.0,18.007803316657046,1,0,Très Bien
6.926752258488643,3,10.841931606387906,5.838595116393918,8.0,4.706024651921378,8.0,10.0,3.0,9.0,20.0,1,0,Très Bien
5.825561853872997,6,9.252734876599318,6.664500142294834,10.0,3.307685963789732,8.0,1.0,4.0,5.0,20.0,1,0,Très Bien
6.64412031998898,3,12.748828374629136,7.495919891635609,6.0,2.0910814923026724,5.0,10.0,4.0,8.0,20.0,1,0,Très Bien
8.793585965307894,3,4.677887955674748,6.1519750712483585,4.0,2.7642615085107933,1.0,0.0,5.0,4.0,20.0,1,0,Très Bien
4.509223767994259,7,11.447132994501864,7.215108941606957,6.0,1.148501236534861,4.0,5.0,2.0,9.0,17.910400616540727,1,1,Très Bien
3.492527671285021,3,11.382480420235968,7.863035086780188,7.0,2.2055934185590234,4.0,4.0,0.0,8.0,18.288980660615024,1,0,Très Bien
3.2209711407489534,1,7.906587439148157,8.440919848755229,8.0,3.238822059137885,3.0,1.0,3.0,5.0,18.25293124883499,1,0,Très Bien
3.3683794300691234,0,9.215202484032012,8.187246153959435,1.0,3.531707878546871,8.0,2.0,0.0,3.0,17.57700587771616,1,0,Très Bien
4.845796581171792,3,14.428972590444724,6.742284304295989,5.0,2.868853605770283,3.0,8.0,2.0,1.0,20.0,1,0,Très Bien
5.682303949633288,1,12.692135247224888,6.780052338934596,8.0,2.715442441132284,5.0,2.0,4.0,5.0,20.0,1,0,Très Bien
5.553381598660038,2,12.305365001121983,10.523662837037548,5.0,4.09988539068737,2.0,6.0,4.0,5.0,20.0,1,0,Très Bien
6.654366498072047,1,12.919042601796068,8.424833602373939,1.0,2.8479355213881052,6.0,0.0,0.0,4.0,20.0,1,0,Très Bien
5.026003783755814,3,12.27788276384677,5.617264515519679,0.0,2.329327096851779,6.0,6.0,1.0,10.0,18.273400709654254,1,0,Très Bien
7.907068154314634,1,15.728587688574944,7.149982245648328,2.0,1.8565544748004414,8.0,8.0,2.0,10.0,20.0,1,0,Très Bien
4.470686333524088,2,12.370287545110946,6.4972852918327115,10.0,0.34860823727563117,8.0,10.0,4.0,8.0,20.0,1,0,Très Bien
10.440338333179238,4,7.625360658543749,6.796998649115335,4.0,3.9748783111140638,1.0,7.0,5.0,3.0,20.0,1,0,Très Bien
6.251334695530012,3,16.890389894623233,5.155757263437868,6.0,5.195377363570421,5.0,6.0,1.0,10.0,20.0,1,0,Très Bien
3.285684887167435,4,13.111020801986538,6.38211514842107,9.0,1.7602342560485247,2.0,9.0,4.0,9.0,20.0,1,0,Très Bien
2.8582150038777754,2,10.232238807614797,9.71733365979087,9.0,1.09491952314234,10.0,7.0,5.0,3.0,20.0,1,0,Très Bien
5.96494483048637,2,8.239794845114943,7.868614451313254,2.0,2.0659129957807085,5.0,3.0,4.0,4.0,20.0,1,0,Très Bien
4.553074429348298,3,13.187742662874136,3.26325788777281,8.0,3.4358011700251243,10.0,1.0,1.0,6.0,20.0,1,0,Très Bien
6.428000988184184,1,11.648483985076874,8.82508523874692,9.0,2.242050104137734,9.0,10.0,0.0,9.0,20.0,1,0,Très Bien
5.94647524914709,2,16.722440358097227,8.634444284363742,3.0,2.215962461487014,4.0,8.0,2.0,10.0,20.0,1,0,Très Bien
4.854342174686255,4,10.962278157999517,6.4610720435403755,9.0,2.8756150199006485,8.0,2.0,1.0,2.0,20.0,1,0,Très Bien
3.30641256386319,6,9.4878576309526,8.075895315674822,1.0,3.151213246198904,1.0,10.0,1.0,2.0,15.685529226211527,1,0,Très Bien
1.9703055506282707,4,14.687388654707785,5.710901183774199,2.0,3.552378243808916,8.0,3.0,4.0,2.0,17.79423866221267,1,0,Très Bien
4.106970095865957,1,14.775845678150494,6.294616425600464,4.0,2.5572707234545757,6.0,6.0,5.0,5.0,20.0,1,0,Très Bien
6.712797588646945,4,12.505954102830586,9.24781954100478,2.0,2.5305656902090514,8.0,1.0,1.0,6.0,20.0,1,0,Très Bien
5.4281874882604075,4,14.029071143024725,6.592404940195437,4.0,0.11702106181892269,6.0,7.0,2.0,3.0,20.0,1,0,Très Bien
2.508522442576024,1,11.886938637773286,4.195402507067513,3.0,4.403528433485085,3.0,9.0,0.0,3.0,18.25227995933541,1,0,Très Bien
5.346361851702364,5,12.70159530302774,6.905045165827995,10.0,3.3785540359645267,8.0,7.0,5.0,2.0,20.0,1,0,Très Bien
5.770634759457674,2,15.49497264769177,6.882117410628465,9.0,5.266595691423945,5.0,4.0,0.0,6.0,20.0,1,0,Très Bien
3.2322851275977342,1,13.87595500206451,8.79755285406019,2.0,3.766666108608145,10.0,8.0,0.0,1.0,20.0,1,0,Très Bien
